time,high,low,open,volume_from,volume_to,close
2022-04-01 02:33:00+00:00,121.4,121.17,121.32,2343.9,284125.48,121.18
2022-04-01 02:34:00+00:00,121.45,121.01,121.18,4566.48,553123.95,121.42
2022-04-01 02:35:00+00:00,121.56,121.39,121.42,4855.53,589568.87,121.43
2022-04-01 02:36:00+00:00,121.52,121.24,121.43,7620.23,924095.13,121.32
2022-04-01 02:37:00+00:00,121.32,120.97,121.32,7407.88,896207.02,121.01
2022-04-01 02:38:00+00:00,121.3,120.96,121.01,4515.41,546547.23,121.27
2022-04-01 02:39:00+00:00,121.33,121.08,121.27,3107.05,376394.52,121.08
2022-04-01 02:40:00+00:00,121.15,120.79,121.08,2430.8,293812.13,120.79
2022-04-01 02:41:00+00:00,120.99,120.67,120.79,3336.91,402826.5,120.71
2022-04-01 02:42:00+00:00,120.92,120.63,120.71,5643.56,680777.75,120.91
2022-04-01 02:43:00+00:00,121.18,120.91,120.91,5629.66,681134.44,121.03
2022-04-01 02:44:00+00:00,121.09,120.93,121.03,3830.21,463679.13,121.04
2022-04-01 02:45:00+00:00,121.1,120.74,121.04,3584.85,433694.64,120.76
2022-04-01 02:46:00+00:00,120.8,120.63,120.76,3198.57,386067.39,120.7
2022-04-01 02:47:00+00:00,120.7,120.53,120.7,4629.58,558205.84,120.58
2022-04-01 02:48:00+00:00,120.58,120.25,120.58,25447.54,3066742.65,120.36
2022-04-01 02:49:00+00:00,120.36,119.54,120.36,39953.23,4789715.77,119.75
2022-04-01 02:50:00+00:00,119.91,119.62,119.75,10502.95,1257383.57,119.76
2022-04-01 02:51:00+00:00,120.08,119.65,119.76,6815.15,816934.86,119.65
2022-04-01 02:52:00+00:00,119.65,119.4,119.65,15354.88,1834999.26,119.54
2022-04-01 02:53:00+00:00,119.58,119.09,119.54,27234.77,3251165.76,119.41
2022-04-01 02:54:00+00:00,119.5,118.65,119.41,23975.71,2850418.21,118.83
2022-04-01 02:55:00+00:00,119.24,118.04,118.83,22100.9,2617614.87,118.11
2022-04-01 02:56:00+00:00,118.51,117.78,118.11,31136.89,3677628.05,118.18
2022-04-01 02:57:00+00:00,118.68,117.9,118.18,16644.63,1970592.19,118.61
2022-04-01 02:58:00+00:00,118.86,118.45,118.61,12589.59,1494099.35,118.71
2022-04-01 02:59:00+00:00,118.84,118.4,118.71,8302.31,984933.2,118.84
2022-04-01 03:00:00+00:00,118.86,118.4,118.84,4713.92,559248.58,118.74
2022-04-01 03:01:00+00:00,119.07,118.64,118.74,5406.23,643197.15,119.05
2022-04-01 03:02:00+00:00,119.38,118.85,119.05,9936.2,1183232.07,119.35
2022-04-01 03:03:00+00:00,119.41,118.96,119.35,4839.98,576852.68,119.05
2022-04-01 03:04:00+00:00,119.21,118.86,119.05,6265.41,746035.32,119.2
2022-04-01 03:05:00+00:00,119.26,118.65,119.2,8692.55,1033767.67,118.8
2022-04-01 03:06:00+00:00,118.96,118.61,118.8,3392.74,402945.51,118.82
2022-04-01 03:07:00+00:00,119.07,118.82,118.82,4659.9,554516.35,119.04
2022-04-01 03:08:00+00:00,119.2,118.96,119.04,4260.43,507402.44,119.2
2022-04-01 03:09:00+00:00,119.56,119.17,119.2,8522.82,1017772.67,119.43
2022-04-01 03:10:00+00:00,119.77,119.27,119.43,6065.65,725162.66,119.3
2022-04-01 03:11:00+00:00,119.39,118.92,119.3,5691.56,678602.73,119.32
2022-04-01 03:12:00+00:00,119.32,118.8,119.32,13876,1651005.81,118.97
2022-04-01 03:13:00+00:00,119.2,118.94,118.97,3122.95,371833.01,119.16
2022-04-01 03:14:00+00:00,119.35,118.76,119.16,3807.51,452987.17,118.81
2022-04-01 03:15:00+00:00,119.11,118.7,118.81,5458.85,648825.33,118.96
2022-04-01 03:16:00+00:00,119.24,118.93,118.96,4104.93,488969.78,119.23
2022-04-01 03:17:00+00:00,119.34,119.13,119.23,1234.12,147129.28,119.16
2022-04-01 03:18:00+00:00,119.16,118.91,119.16,2406.53,286351.8,119.02
2022-04-01 03:19:00+00:00,119.11,118.96,119.02,1545.48,183940.95,119.09
2022-04-01 03:20:00+00:00,119.14,118.85,119.09,3150.28,374671.2,118.86
2022-04-01 03:21:00+00:00,119.15,118.73,118.86,2049.75,243935.93,119.15
2022-04-01 03:22:00+00:00,119.51,119.15,119.15,2933.51,350125.83,119.51
2022-04-01 03:23:00+00:00,119.51,119.27,119.51,1597.66,190733.16,119.39
2022-04-01 03:24:00+00:00,119.45,119.18,119.39,1814.29,216552.08,119.24
2022-04-01 03:25:00+00:00,119.26,118.87,119.24,1730.97,206003.55,118.93
2022-04-01 03:26:00+00:00,119.07,118.87,118.93,1889.08,224677.78,118.87
2022-04-01 03:27:00+00:00,118.94,118.79,118.87,1030.06,122427.92,118.89
2022-04-01 03:28:00+00:00,118.9,118.72,118.89,3642.7,432356.55,118.76
2022-04-01 03:29:00+00:00,118.95,118.68,118.76,4633.2,550728.62,118.95
2022-04-01 03:30:00+00:00,119.35,118.87,118.95,3640.24,433550.25,119.34
2022-04-01 03:31:00+00:00,119.48,119.25,119.34,2281.67,272369.23,119.47
2022-04-01 03:32:00+00:00,119.84,119.47,119.47,4015.01,480676.49,119.76
2022-04-01 03:33:00+00:00,119.8,119.59,119.76,2048.55,245131.83,119.77
2022-04-01 03:34:00+00:00,119.82,119.58,119.77,2262.55,270745.88,119.6
2022-04-01 03:35:00+00:00,119.75,119.6,119.6,1778.36,212824.47,119.71
2022-04-01 03:36:00+00:00,119.73,119.56,119.71,4532.29,541986.93,119.57
2022-04-01 03:37:00+00:00,119.66,119.29,119.57,2850.22,340559.27,119.54
2022-04-01 03:38:00+00:00,119.73,119.45,119.54,1703.33,203740.4,119.71
2022-04-01 03:39:00+00:00,119.79,119.59,119.71,1599.25,191455.82,119.75
2022-04-01 03:40:00+00:00,119.88,119.72,119.75,2558.09,306560.93,119.84
2022-04-01 03:41:00+00:00,120.12,119.83,119.84,4116.32,494003.87,120.11
2022-04-01 03:42:00+00:00,120.22,120.04,120.11,3212.15,385897.96,120.22
2022-04-01 03:43:00+00:00,120.4,120.12,120.22,2422.93,291501.74,120.25
2022-04-01 03:44:00+00:00,120.25,120.15,120.25,1769.95,212746.86,120.24
2022-04-01 03:45:00+00:00,120.34,120.12,120.24,2128.63,255906.75,120.21
2022-04-01 03:46:00+00:00,120.51,120.09,120.21,3189.95,383895.35,120.51
2022-04-01 03:47:00+00:00,120.52,120.3,120.51,1650.66,198729.91,120.36
2022-04-01 03:48:00+00:00,120.38,120.15,120.36,4046.4,486593.28,120.26
2022-04-01 03:49:00+00:00,120.55,120.26,120.26,3101.27,373500.57,120.34
2022-04-01 03:50:00+00:00,120.44,120.23,120.34,3565.39,428990.34,120.44
2022-04-01 03:51:00+00:00,120.51,120.37,120.44,1498.63,180473.61,120.51
2022-04-01 03:52:00+00:00,120.59,120.46,120.51,2300.3,277227.71,120.49
2022-04-01 03:53:00+00:00,120.49,120.15,120.49,2480.16,298244.93,120.22
2022-04-01 03:54:00+00:00,120.42,120.18,120.22,1399.76,168364.49,120.37
2022-04-01 03:55:00+00:00,120.39,120.26,120.37,822.02,98926.99,120.39
2022-04-01 03:56:00+00:00,120.63,120.39,120.39,1606.39,193720.93,120.63
2022-04-01 03:57:00+00:00,120.93,120.63,120.63,1716.1,207386.28,120.83
2022-04-01 03:58:00+00:00,121.62,120.83,120.83,13297.02,1611166.56,121.61
2022-04-01 03:59:00+00:00,122.14,121.6,121.61,8703.92,1061477.28,121.96
2022-04-01 04:00:00+00:00,122.18,121.7,121.96,5407.46,659210.79,122.18
2022-04-01 04:01:00+00:00,122.77,122.14,122.18,11355.19,1391299.21,122.77
2022-04-01 04:02:00+00:00,122.99,122.76,122.77,6685.47,821847.88,122.89
2022-04-01 04:03:00+00:00,123.51,122.89,122.89,6358.13,783687.16,123.5
2022-04-01 04:04:00+00:00,123.69,123.18,123.5,8123.59,1002898.28,123.19
2022-04-01 04:05:00+00:00,123.19,122.84,123.19,15073.41,1853623.77,122.97
2022-04-01 04:06:00+00:00,123.38,122.8,122.97,5782.29,711624.73,123.16
2022-04-01 04:07:00+00:00,123.16,122.62,123.16,4941.65,606681.63,122.92
2022-04-01 04:08:00+00:00,122.92,122.68,122.92,1547.68,190044.61,122.76
2022-04-01 04:09:00+00:00,122.79,122.23,122.76,4069.55,498319.24,122.3
2022-04-01 04:10:00+00:00,122.53,122.25,122.3,5092.87,623269.97,122.47
2022-04-01 04:11:00+00:00,122.69,122.31,122.47,1988.79,243679.73,122.61
2022-04-01 04:12:00+00:00,122.88,122.61,122.61,1660.38,203765.72,122.86
2022-04-01 04:13:00+00:00,122.95,122.45,122.86,4095.02,502347.25,122.45
2022-04-01 04:14:00+00:00,122.93,122.45,122.45,3736.43,458959.72,122.9
2022-04-01 04:15:00+00:00,122.94,122.71,122.9,2868.04,352351.28,122.86
2022-04-01 04:16:00+00:00,122.92,122.82,122.86,1478.17,181602.65,122.89
2022-04-01 04:17:00+00:00,123.16,122.72,122.89,2637.87,324389.56,123
2022-04-01 04:18:00+00:00,123.02,122.24,123,11726.67,1434885.62,122.28
2022-04-01 04:19:00+00:00,122.44,122.18,122.28,2512.4,307268.55,122.44
2022-04-01 04:20:00+00:00,122.67,122.34,122.44,1809.58,221720.77,122.53
2022-04-01 04:21:00+00:00,122.64,122.43,122.53,1175.43,143981.93,122.43
2022-04-01 04:22:00+00:00,122.75,122.42,122.43,1697.24,208108.3,122.5
2022-04-01 04:23:00+00:00,122.62,122.39,122.5,2460.36,301487.96,122.56
2022-04-01 04:24:00+00:00,122.69,122.51,122.56,1326.35,162636.76,122.57
2022-04-01 04:25:00+00:00,122.68,122.49,122.57,807.8,99010.41,122.59
2022-04-01 04:26:00+00:00,122.61,122.48,122.59,529.14,64839.58,122.6
2022-04-01 04:27:00+00:00,122.85,122.51,122.6,2743.26,336635.57,122.76
2022-04-01 04:28:00+00:00,122.84,122.73,122.76,826.62,101518.64,122.84
2022-04-01 04:29:00+00:00,122.84,122.52,122.84,4097.2,502875.95,122.52
2022-04-01 04:30:00+00:00,122.8,122.51,122.52,3063.53,375736.58,122.78
2022-04-01 04:31:00+00:00,122.78,122.58,122.78,4919.06,603285.96,122.66
2022-04-01 04:32:00+00:00,122.68,122.51,122.66,1332.14,163295.36,122.51
2022-04-01 04:33:00+00:00,122.51,122.21,122.51,3967.74,485239.03,122.23
2022-04-01 04:34:00+00:00,122.42,122.09,122.23,5009.22,612384.24,122.29
2022-04-01 04:35:00+00:00,122.57,122.29,122.29,2890.85,354076.15,122.44
2022-04-01 04:36:00+00:00,122.54,122.38,122.44,1587.21,194348.18,122.43
2022-04-01 04:37:00+00:00,122.54,122.34,122.43,3712.6,454284.75,122.39
2022-04-01 04:38:00+00:00,122.39,122.16,122.39,3871.77,473316.84,122.33
2022-04-01 04:39:00+00:00,122.46,122.07,122.33,7155.49,875235.24,122.46
2022-04-01 04:40:00+00:00,122.51,122.4,122.46,1885.72,230950.3,122.49
2022-04-01 04:41:00+00:00,122.64,122.49,122.49,777.09,95248.96,122.63
2022-04-01 04:42:00+00:00,122.65,122.56,122.63,570.15,69897.34,122.63
2022-04-01 04:43:00+00:00,122.81,122.58,122.63,3200.35,392672.22,122.76
2022-04-01 04:44:00+00:00,122.88,122.7,122.76,4049.51,497216.52,122.75
2022-04-01 04:45:00+00:00,122.91,122.73,122.75,3135.6,385032.8,122.91
2022-04-01 04:46:00+00:00,123.06,122.91,122.91,3718.67,457434.81,123
2022-04-01 04:47:00+00:00,123,122.48,123,8799.45,1079759.25,122.61
2022-04-01 04:48:00+00:00,122.61,122.46,122.61,1395.53,170988.4,122.46
2022-04-01 04:49:00+00:00,122.5,122.35,122.46,1150.31,140850.62,122.46
2022-04-01 04:50:00+00:00,122.46,121.92,122.46,3615.95,441709.91,121.94
2022-04-01 04:51:00+00:00,122.16,121.83,121.94,3159.17,385121.86,121.85
2022-04-01 04:52:00+00:00,121.95,121.72,121.85,1961.81,238974.71,121.88
2022-04-01 04:53:00+00:00,121.9,121.44,121.88,3140.3,381831.09,121.51
2022-04-01 04:54:00+00:00,121.63,121.44,121.51,1511.7,183763.69,121.63
2022-04-01 04:55:00+00:00,121.77,121.63,121.63,1771.35,215600.83,121.67
2022-04-01 04:56:00+00:00,121.67,121.56,121.67,269.66,32792.53,121.56
2022-04-01 04:57:00+00:00,121.56,121.39,121.56,1484.91,180390.52,121.4
2022-04-01 04:58:00+00:00,121.49,121.35,121.4,769.5,93437.23,121.43
2022-04-01 04:59:00+00:00,121.45,121.19,121.43,1544.55,187306.42,121.22
2022-04-01 05:00:00+00:00,121.28,121.05,121.22,1639.67,198650.86,121.05
2022-04-01 05:01:00+00:00,121.2,120.97,121.05,2748.08,332709.53,121.17
2022-04-01 05:02:00+00:00,121.46,121.16,121.17,2035.76,247077.69,121.38
2022-04-01 05:03:00+00:00,121.49,121.38,121.38,1090.6,132446.09,121.47
2022-04-01 05:04:00+00:00,121.5,121.37,121.47,835.53,101481.48,121.37
2022-04-01 05:05:00+00:00,121.37,121.22,121.37,662.21,80330.05,121.33
2022-04-01 05:06:00+00:00,121.49,121.33,121.33,529.22,64270.71,121.46
2022-04-01 05:07:00+00:00,121.69,121.41,121.46,1213.97,147573.3,121.67
2022-04-01 05:08:00+00:00,121.96,121.67,121.67,1299.05,158241.5,121.91
2022-04-01 05:09:00+00:00,121.91,121.82,121.91,664.34,80960.57,121.89
2022-04-01 05:10:00+00:00,121.97,121.87,121.89,379.33,46236.04,121.87
2022-04-01 05:11:00+00:00,121.87,121.7,121.87,676.46,82397.32,121.7
2022-04-01 05:12:00+00:00,121.82,121.7,121.7,689.06,83902.14,121.8
2022-04-01 05:13:00+00:00,121.88,121.59,121.8,2280.03,277521.92,121.6
2022-04-01 05:14:00+00:00,121.85,121.6,121.6,1156.78,140873.46,121.83
2022-04-01 05:15:00+00:00,121.99,121.81,121.83,1712.06,208742.82,121.84
2022-04-01 05:16:00+00:00,121.84,121.71,121.84,397.82,48427.85,121.77
2022-04-01 05:17:00+00:00,121.77,121.66,121.77,1523.09,185400.39,121.77
2022-04-01 05:18:00+00:00,121.77,121.63,121.77,671.94,81776.49,121.72
2022-04-01 05:19:00+00:00,121.75,121.61,121.72,781.75,95118.43,121.68
2022-04-01 05:20:00+00:00,121.8,121.68,121.68,1301.94,158510.43,121.7
2022-04-01 05:21:00+00:00,121.71,121.54,121.7,790,96049.56,121.56
2022-04-01 05:22:00+00:00,121.6,121.43,121.56,316.9,38504.15,121.44
2022-04-01 05:23:00+00:00,121.55,121.44,121.44,749.21,91032.01,121.46
2022-04-01 05:24:00+00:00,121.46,121.29,121.46,560.19,67982.95,121.32
